"","Region","fips","State","pre_post","average_mobility"
"2940","Logan County",40083,"Oklahoma","Post",-0.257142857142857
"2941","Logan County",40083,"Oklahoma","Pre",11.9035714285714
"2942","Logan County",54045,"West Virginia","Post",-7.42857142857144
"2943","Logan County",54045,"West Virginia","Pre",6.76190476190476
"2944","Long County",13183,"Georgia","Post",-13.6428571428571
"2945","Long County",13183,"Georgia","Pre",-0.714285714285714
"2946","Lonoke County",5085,"Arkansas","Post",4.16071428571429
"2947","Lonoke County",5085,"Arkansas","Pre",6.45833333333334
"2948","Lorain County",39093,"Ohio","Post",11.3333333333333
"2949","Lorain County",39093,"Ohio","Pre",9.90952380952381
"2950","Los Alamos County",35028,"New Mexico","Post",-1.77380952380951
"2951","Los Alamos County",35028,"New Mexico","Pre",4.16666666666667
"2952","Los Angeles County",6037,"California","Post",0.666666666666668
"2953","Los Angeles County",6037,"California","Pre",3
"2954","Loudon County",47105,"Tennessee","Post",5.875
"2955","Loudon County",47105,"Tennessee","Pre",3.725
"2956","Loudoun County",51107,"Virginia","Post",-5.98809523809525
"2957","Loudoun County",51107,"Virginia","Pre",3.4047619047619
"2958","Louisa County",19115,"Iowa","Post",-15.875
"2959","Louisa County",19115,"Iowa","Pre",2.66666666666667
"2960","Louisa County",51109,"Virginia","Post",4.26785714285714
"2961","Louisa County",51109,"Virginia","Pre",6.375
"2962","Love County",40085,"Oklahoma","Post",-3.95238095238096
"2963","Love County",40085,"Oklahoma","Pre",11.5476190476191
"2964","Loving County",48301,"Texas","Post",-36
"2965","Loving County",48301,"Texas","Pre",-18.6666666666667
"2966","Lowndes County",1085,"Alabama","Post",5.64285714285714
"2967","Lowndes County",1085,"Alabama","Pre",9.10714285714286
"2968","Lowndes County",13185,"Georgia","Post",6.19047619047618
"2969","Lowndes County",13185,"Georgia","Pre",12.0119047619048
"2970","Lowndes County",28087,"Mississippi","Post",-1.13809523809524
"2971","Lowndes County",28087,"Mississippi","Pre",2.61547619047619
"2972","Lubbock County",48303,"Texas","Post",-8.48809523809524
"2973","Lubbock County",48303,"Texas","Pre",0.119047619047627
"2974","Lucas County",19117,"Iowa","Post",-4.46428571428571
"2975","Lucas County",19117,"Iowa","Pre",9.3
"2976","Lucas County",39095,"Ohio","Post",10.8690476190476
"2977","Lucas County",39095,"Ohio","Pre",9.82380952380953
"2978","Luce County",26095,"Michigan","Post",-19.75
"2979","Luce County",26095,"Michigan","Pre",-6.25
"2980","Lumpkin County",13187,"Georgia","Post",-3.20238095238096
"2981","Lumpkin County",13187,"Georgia","Pre",9.61904761904762
"2982","Luna County",35029,"New Mexico","Post",9.75357142857143
"2983","Luna County",35029,"New Mexico","Pre",6.9
"2984","Lunenburg County",51111,"Virginia","Post",3.10714285714286
"2985","Lunenburg County",51111,"Virginia","Pre",-1.17857142857143
"2986","Luzerne County",42079,"Pennsylvania","Post",10.8690476190476
"2987","Luzerne County",42079,"Pennsylvania","Pre",5.77380952380953
"2988","Lycoming County",42081,"Pennsylvania","Post",6.60238095238095
"2989","Lycoming County",42081,"Pennsylvania","Pre",6.87380952380953
"2990","Lynchburg city",51680,"Virginia","Post",-2.69285714285714
"2991","Lynchburg city",51680,"Virginia","Pre",2.75357142857143
"2992","Lynn County",48305,"Texas","Post",-23.5
"2993","Lynn County",48305,"Texas","Pre",-23.5
"2994","Lyon County",19119,"Iowa","Post",-33.1
"2995","Lyon County",19119,"Iowa","Pre",3.5
"2996","Lyon County",20111,"Kansas","Post",3.80714285714286
"2997","Lyon County",20111,"Kansas","Pre",2.96071428571429
"2998","Lyon County",21143,"Kentucky","Post",8.5
"2999","Lyon County",21143,"Kentucky","Pre",15.5
"3000","Lyon County",27083,"Minnesota","Post",2.88095238095237
"3001","Lyon County",27083,"Minnesota","Pre",5.77976190476191
"3002","Lyon County",32019,"Nevada","Post",5.81428571428571
"3003","Lyon County",32019,"Nevada","Pre",7.68928571428571
"3004","Mackinac County",26097,"Michigan","Post",4.76190476190476
"3005","Mackinac County",26097,"Michigan","Pre",14.2857142857143
"3006","Macomb County",26099,"Michigan","Post",10.5119047619048
"3007","Macomb County",26099,"Michigan","Pre",14.5261904761905
"3008","Macon County",1087,"Alabama","Post",5.58928571428571
"3009","Macon County",1087,"Alabama","Pre",3.28571428571429
"3010","Macon County",13193,"Georgia","Post",-2.85714285714286
"3011","Macon County",13193,"Georgia","Pre",0.5
"3012","Macon County",17115,"Illinois","Post",5.10357142857143
"3013","Macon County",17115,"Illinois","Pre",6.83214285714286
"3014","Macon County",29121,"Missouri","Post",5.0952380952381
"3015","Macon County",29121,"Missouri","Pre",14.5178571428571
"3016","Macon County",37113,"North Carolina","Post",7.30952380952381
"3017","Macon County",37113,"North Carolina","Pre",5.18452380952381
"3018","Macon County",47111,"Tennessee","Post",7.45238095238096
"3019","Macon County",47111,"Tennessee","Pre",9.92857142857143
"3020","Macoupin County",17117,"Illinois","Post",11.1071428571429
"3021","Macoupin County",17117,"Illinois","Pre",9.12500000000001
"3022","Madera County",6039,"California","Post",14.3452380952381
"3023","Madera County",6039,"California","Pre",15.3571428571429
"3024","Madison County",1089,"Alabama","Post",-0.952380952380953
"3025","Madison County",1089,"Alabama","Pre",12.3095238095238
"3026","Madison County",5087,"Arkansas","Post",9.14285714285714
"3027","Madison County",5087,"Arkansas","Pre",13.4880952380952
"3028","Madison County",12079,"Florida","Post",14.25
"3029","Madison County",12079,"Florida","Pre",10.9107142857143
"3030","Madison County",13195,"Georgia","Post",-5.66666666666666
"3031","Madison County",13195,"Georgia","Pre",5.25595238095238
"3032","Madison County",16065,"Idaho","Post",0.577380952380947
"3033","Madison County",16065,"Idaho","Pre",10.8333333333333
"3034","Madison County",17119,"Illinois","Post",5.16666666666667
"3035","Madison County",17119,"Illinois","Pre",12.9166666666667
"3036","Madison County",18095,"Indiana","Post",6.45714285714286
"3037","Madison County",18095,"Indiana","Pre",8.01428571428571
"3038","Madison County",19121,"Iowa","Post",-20.0833333333333
"3039","Madison County",19121,"Iowa","Pre",9.82142857142858
"3040","Madison County",21151,"Kentucky","Post",3.44285714285714
"3041","Madison County",21151,"Kentucky","Pre",3.98571428571429
"3042","Madison County",22065,"Louisiana","Post",1.45833333333334
"3043","Madison County",22065,"Louisiana","Pre",4.91071428571429
"3044","Madison County",28089,"Mississippi","Post",0.910714285714286
"3045","Madison County",28089,"Mississippi","Pre",6.67142857142857
"3046","Madison County",29123,"Missouri","Post",3.32142857142857
"3047","Madison County",29123,"Missouri","Pre",12.0714285714286
"3048","Madison County",30057,"Montana","Post",-43.7857142857143
"3049","Madison County",30057,"Montana","Pre",9.17857142857143
"3050","Madison County",31119,"Nebraska","Post",-0.333333333333333
"3051","Madison County",31119,"Nebraska","Pre",4.88095238095238
"3052","Madison County",36053,"New York","Post",10.4404761904762
"3053","Madison County",36053,"New York","Pre",6.49285714285714
"3054","Madison County",37115,"North Carolina","Post",8.01190476190477
"3055","Madison County",37115,"North Carolina","Pre",8.77380952380952
"3056","Madison County",39097,"Ohio","Post",5.13214285714286
"3057","Madison County",39097,"Ohio","Pre",5.75714285714286
"3058","Madison County",47113,"Tennessee","Post",-0.142857142857143
"3059","Madison County",47113,"Tennessee","Pre",4
"3060","Madison County",48313,"Texas","Post",-26.1071428571429
"3061","Madison County",48313,"Texas","Pre",8.99999999999999
"3062","Madison County",51113,"Virginia","Post",4.39285714285715
"3063","Madison County",51113,"Virginia","Pre",5.53571428571429
"3064","Mahaska County",19123,"Iowa","Post",-22.5357142857143
"3065","Mahaska County",19123,"Iowa","Pre",5.03571428571429
"3066","Mahnomen County",27087,"Minnesota","Post",-25.8333333333333
"3067","Mahnomen County",27087,"Minnesota","Pre",-8.375
"3068","Mahoning County",39099,"Ohio","Post",7.59761904761905
"3069","Mahoning County",39099,"Ohio","Pre",7.62857142857143
"3070","Major County",40093,"Oklahoma","Post",-22.8
"3071","Major County",40093,"Oklahoma","Pre",-0.25
"3072","Malheur County",41045,"Oregon","Post",10.975
"3073","Malheur County",41045,"Oregon","Pre",8.87857142857143
"3074","Manassas city",51683,"Virginia","Post",-0.470238095238094
"3075","Manassas city",51683,"Virginia","Pre",3.54166666666667
"3076","Manassas Park city",51685,"Virginia","Post",-8.92857142857143
"3077","Manassas Park city",51685,"Virginia","Pre",-0.547619047619047
"3078","Manatee County",12081,"Florida","Post",6.04761904761905
"3079","Manatee County",12081,"Florida","Pre",4.58333333333333
"3080","Manistee County",26101,"Michigan","Post",5.42857142857143
"3081","Manistee County",26101,"Michigan","Pre",9.83333333333333
"3082","Manitowoc County",55071,"Wisconsin","Post",1.48571428571429
"3083","Manitowoc County",55071,"Wisconsin","Pre",2.16785714285714
"3084","Marathon County",55073,"Wisconsin","Post",-1.31428571428571
"3085","Marathon County",55073,"Wisconsin","Pre",3.91428571428571
"3086","Marengo County",1091,"Alabama","Post",10.7619047619048
"3087","Marengo County",1091,"Alabama","Pre",11.0238095238095
"3088","Maricopa County",4013,"Arizona","Post",-2.77380952380952
"3089","Maricopa County",4013,"Arizona","Pre",4.30952380952381
"3090","Maries County",29125,"Missouri","Post",-2
"3091","Maries County",29125,"Missouri","Pre",7.5
"3092","Marin County",6041,"California","Post",-1.04761904761905
"3093","Marin County",6041,"California","Pre",1.76190476190476
"3094","Marinette County",55075,"Wisconsin","Post",0.845238095238096
"3095","Marinette County",55075,"Wisconsin","Pre",-0.404761904761906
"3096","Marion County",1093,"Alabama","Post",5.04761904761905
"3097","Marion County",1093,"Alabama","Pre",4.85714285714286
"3098","Marion County",5089,"Arkansas","Post",10.9404761904762
"3099","Marion County",5089,"Arkansas","Pre",11.3452380952381
"3100","Marion County",12083,"Florida","Post",8.38095238095239
"3101","Marion County",12083,"Florida","Pre",8.2857142857143
"3102","Marion County",13197,"Georgia","Post",-7.9
"3103","Marion County",13197,"Georgia","Pre",3.3
"3104","Marion County",17121,"Illinois","Post",7.16666666666667
"3105","Marion County",17121,"Illinois","Pre",6.33928571428571
"3106","Marion County",18097,"Indiana","Post",5.81904761904762
"3107","Marion County",18097,"Indiana","Pre",8.35714285714286
"3108","Marion County",19125,"Iowa","Post",-14.1071428571429
"3109","Marion County",19125,"Iowa","Pre",12.5952380952381
"3110","Marion County",20115,"Kansas","Post",-6.45
"3111","Marion County",20115,"Kansas","Pre",8.41666666666667
"3112","Marion County",21155,"Kentucky","Post",13.3452380952381
"3113","Marion County",21155,"Kentucky","Pre",12.3571428571429
"3114","Marion County",28091,"Mississippi","Post",3.92857142857144
"3115","Marion County",28091,"Mississippi","Pre",12.4285714285714
"3116","Marion County",29127,"Missouri","Post",6.76785714285714
"3117","Marion County",29127,"Missouri","Pre",6.21428571428571
"3118","Marion County",39101,"Ohio","Post",5.875
"3119","Marion County",39101,"Ohio","Pre",6.69642857142857
"3120","Marion County",41047,"Oregon","Post",10.0119047619048
"3121","Marion County",41047,"Oregon","Pre",8.83333333333333
"3122","Marion County",45067,"South Carolina","Post",5.24404761904762
"3123","Marion County",45067,"South Carolina","Pre",6.39880952380952
"3124","Marion County",47115,"Tennessee","Post",4.75357142857143
"3125","Marion County",47115,"Tennessee","Pre",10.775
"3126","Marion County",48315,"Texas","Post",-9.73809523809523
"3127","Marion County",48315,"Texas","Pre",14.1666666666667
"3128","Marion County",54049,"West Virginia","Post",-9.24404761904762
"3129","Marion County",54049,"West Virginia","Pre",2.16071428571429
"3130","Mariposa County",6043,"California","Post",7.94642857142857
"3131","Mariposa County",6043,"California","Pre",10.5
"3132","Marlboro County",45069,"South Carolina","Post",8.66666666666667
"3133","Marlboro County",45069,"South Carolina","Pre",8.61904761904762
"3134","Marquette County",26103,"Michigan","Post",2.58928571428571
"3135","Marquette County",26103,"Michigan","Pre",1.70357142857143
"3136","Marquette County",55077,"Wisconsin","Post",6.42857142857143
"3137","Marquette County",55077,"Wisconsin","Pre",3.8095238095238
"3138","Marshall County",1095,"Alabama","Post",5.94285714285714
"3139","Marshall County",1095,"Alabama","Pre",11.5464285714286
"3140","Marshall County",17123,"Illinois","Post",-2
"3141","Marshall County",17123,"Illinois","Pre",2.125
"3142","Marshall County",18099,"Indiana","Post",9.06785714285714
"3143","Marshall County",18099,"Indiana","Pre",9.42857142857143
"3144","Marshall County",19127,"Iowa","Post",-10.9940476190476
"3145","Marshall County",19127,"Iowa","Pre",5.19047619047619
"3146","Marshall County",20117,"Kansas","Post",0.142857142857143
"3147","Marshall County",20117,"Kansas","Pre",3.07142857142857
"3148","Marshall County",21157,"Kentucky","Post",8.43928571428571
"3149","Marshall County",21157,"Kentucky","Pre",8.16071428571429
"3150","Marshall County",27089,"Minnesota","Post",-11
"3151","Marshall County",27089,"Minnesota","Pre",3.4
"3152","Marshall County",28093,"Mississippi","Post",4.70833333333334
"3153","Marshall County",28093,"Mississippi","Pre",4.19047619047619
"3154","Marshall County",40095,"Oklahoma","Post",2.88095238095238
"3155","Marshall County",40095,"Oklahoma","Pre",5.55952380952381
"3156","Marshall County",47117,"Tennessee","Post",11.4119047619048
"3157","Marshall County",47117,"Tennessee","Pre",9.64285714285714
"3158","Marshall County",54051,"West Virginia","Post",-12.5476190476191
"3159","Marshall County",54051,"West Virginia","Pre",5.26785714285714
"3160","Martin County",12085,"Florida","Post",3.05952380952381
"3161","Martin County",12085,"Florida","Pre",2.47619047619048
"3162","Martin County",18101,"Indiana","Post",7.03571428571429
"3163","Martin County",18101,"Indiana","Pre",6.6547619047619
"3164","Martin County",27091,"Minnesota","Post",4.16666666666669
"3165","Martin County",27091,"Minnesota","Pre",8.5
"3166","Martin County",37117,"North Carolina","Post",11.4285714285714
"3167","Martin County",37117,"North Carolina","Pre",9.35714285714286
"3168","Martin County",48317,"Texas","Post",-3.46428571428571
"3169","Martin County",48317,"Texas","Pre",-1.84523809523809
"3170","Martinsville city",51690,"Virginia","Post",3.92857142857143
"3171","Martinsville city",51690,"Virginia","Pre",7.04761904761905
"3172","Mason County",17125,"Illinois","Post",13.3214285714286
"3173","Mason County",17125,"Illinois","Pre",30.0833333333333
"3174","Mason County",21161,"Kentucky","Post",8.96428571428571
"3175","Mason County",21161,"Kentucky","Pre",14.1785714285714
"3176","Mason County",26105,"Michigan","Post",8.76785714285715
"3177","Mason County",26105,"Michigan","Pre",6.76785714285714
"3178","Mason County",53045,"Washington","Post",10.1892857142857
"3179","Mason County",53045,"Washington","Pre",5.45714285714286
"3180","Mason County",54053,"West Virginia","Post",-6.35714285714286
"3181","Mason County",54053,"West Virginia","Pre",5.33333333333333
"3182","Massac County",17127,"Illinois","Post",9.28571428571429
"3183","Massac County",17127,"Illinois","Pre",8.40476190476191
"3184","Matagorda County",48321,"Texas","Post",-12.2261904761905
"3185","Matagorda County",48321,"Texas","Pre",4.30952380952381
"3186","Mathews County",51115,"Virginia","Post",-5
"3187","Mathews County",51115,"Virginia","Pre",-1.125
"3188","Maui County",15009,"Hawaii","Post",1.70238095238095
"3189","Maui County",15009,"Hawaii","Pre",0.202380952380952
"3190","Maury County",47119,"Tennessee","Post",1.89285714285714
"3191","Maury County",47119,"Tennessee","Pre",4.17142857142857
"3192","Maverick County",48323,"Texas","Post",-32.1333333333333
"3193","Maverick County",48323,"Texas","Pre",5.23571428571429
"3194","Mayes County",40097,"Oklahoma","Post",-0.533333333333333
"3195","Mayes County",40097,"Oklahoma","Pre",7.87380952380952
"3196","McClain County",40087,"Oklahoma","Post",-4.67142857142857
"3197","McClain County",40087,"Oklahoma","Pre",9.59285714285714
"3198","McCook County",46087,"South Dakota","Post",-18.75
"3199","McCook County",46087,"South Dakota","Pre",0.5
"3200","McCormick County",45065,"South Carolina","Post",-10.6
"3201","McCormick County",45065,"South Carolina","Pre",1.58333333333333
"3202","McCracken County",21145,"Kentucky","Post",4.7
"3203","McCracken County",21145,"Kentucky","Pre",5.18571428571429
"3204","McCreary County",21147,"Kentucky","Post",12.5238095238095
"3205","McCreary County",21147,"Kentucky","Pre",17.0714285714286
"3206","McCulloch County",48307,"Texas","Post",-10.9880952380952
"3207","McCulloch County",48307,"Texas","Pre",12.5357142857143
"3208","McCurtain County",40089,"Oklahoma","Post",2.70833333333333
"3209","McCurtain County",40089,"Oklahoma","Pre",13.1488095238095
"3210","McDonald County",29119,"Missouri","Post",4.30952380952381
"3211","McDonald County",29119,"Missouri","Pre",9.44642857142857
"3212","McDonough County",17109,"Illinois","Post",-1.26190476190476
"3213","McDonough County",17109,"Illinois","Pre",6.85714285714285
"3214","McDowell County",37111,"North Carolina","Post",8.09285714285714
"3215","McDowell County",37111,"North Carolina","Pre",8.65714285714286
"3216","McDowell County",54047,"West Virginia","Post",-2.25
"3217","McDowell County",54047,"West Virginia","Pre",7.25
"3218","McDuffie County",13189,"Georgia","Post",2.64285714285714
"3219","McDuffie County",13189,"Georgia","Pre",8.85714285714286
"3220","McHenry County",17111,"Illinois","Post",8.0952380952381
"3221","McHenry County",17111,"Illinois","Pre",10.0904761904762
"3222","McIntosh County",13191,"Georgia","Post",12.4642857142857
"3223","McIntosh County",13191,"Georgia","Pre",12.8690476190476
"3224","McIntosh County",40091,"Oklahoma","Post",7.875
"3225","McIntosh County",40091,"Oklahoma","Pre",13.2142857142857
"3226","McKean County",42083,"Pennsylvania","Post",5.96428571428571
"3227","McKean County",42083,"Pennsylvania","Pre",4.13095238095239
"3228","McKenzie County",38053,"North Dakota","Post",-8.21428571428571
"3229","McKenzie County",38053,"North Dakota","Pre",0.607142857142857
"3230","McKinley County",35031,"New Mexico","Post",13.5892857142857
"3231","McKinley County",35031,"New Mexico","Pre",13.3
"3232","McLean County",17113,"Illinois","Post",-0.892857142857143
"3233","McLean County",17113,"Illinois","Pre",6.64285714285715
"3234","McLean County",21149,"Kentucky","Post",2.25
"3235","McLean County",21149,"Kentucky","Pre",3
"3236","McLean County",38055,"North Dakota","Post",-18.625
"3237","McLean County",38055,"North Dakota","Pre",5.125
"3238","McLennan County",48309,"Texas","Post",-14.9047619047619
"3239","McLennan County",48309,"Texas","Pre",3.92619047619048
"3240","McLeod County",27085,"Minnesota","Post",6.92261904761906
"3241","McLeod County",27085,"Minnesota","Pre",2.625
"3242","McMinn County",47107,"Tennessee","Post",3.19642857142857
"3243","McMinn County",47107,"Tennessee","Pre",4.39880952380952
"3244","McMullen County",48311,"Texas","Post",-26.875
"3245","McMullen County",48311,"Texas","Pre",-21
"3246","McNairy County",47109,"Tennessee","Post",6.54166666666667
"3247","McNairy County",47109,"Tennessee","Pre",8.52976190476191
"3248","McPherson County",20113,"Kansas","Post",4.79642857142857
"3249","McPherson County",20113,"Kansas","Pre",6.54642857142857
"3250","Meade County",21163,"Kentucky","Post",6.15476190476191
"3251","Meade County",21163,"Kentucky","Pre",7.33333333333333
"3252","Meade County",46093,"South Dakota","Post",0.476190476190467
"3253","Meade County",46093,"South Dakota","Pre",8.22023809523809
"3254","Mecklenburg County",37119,"North Carolina","Post",4.22619047619047
"3255","Mecklenburg County",37119,"North Carolina","Pre",6.51190476190476
"3256","Mecklenburg County",51117,"Virginia","Post",7.68928571428571
"3257","Mecklenburg County",51117,"Virginia","Pre",7.44285714285714
"3258","Mecosta County",26107,"Michigan","Post",6.79166666666667
"3259","Mecosta County",26107,"Michigan","Pre",6.47023809523809
"3260","Medina County",39103,"Ohio","Post",3.88571428571429
"3261","Medina County",39103,"Ohio","Pre",3.02857142857143
"3262","Medina County",48325,"Texas","Post",-6.825
"3263","Medina County",48325,"Texas","Pre",8.55
"3264","Meeker County",27093,"Minnesota","Post",-5.46428571428571
"3265","Meeker County",27093,"Minnesota","Pre",3.46428571428571
"3266","Meigs County",39105,"Ohio","Post",-1.64285714285714
"3267","Meigs County",39105,"Ohio","Pre",6.39285714285714
"3268","Meigs County",47121,"Tennessee","Post",6.71428571428572
"3269","Meigs County",47121,"Tennessee","Pre",1.5
"3270","Menard County",17129,"Illinois","Post",0.25
"3271","Menard County",17129,"Illinois","Pre",0.75
"3272","Mendocino County",6045,"California","Post",5.81428571428571
"3273","Mendocino County",6045,"California","Pre",5.8
"3274","Menominee County",26109,"Michigan","Post",2.5952380952381
"3275","Menominee County",26109,"Michigan","Pre",3.23809523809524
"3276","Merced County",6047,"California","Post",14.1785714285714
"3277","Merced County",6047,"California","Pre",14.2261904761905
"3278","Mercer County",17131,"Illinois","Post",2
"3279","Mercer County",17131,"Illinois","Pre",10.8928571428571
"3280","Mercer County",21167,"Kentucky","Post",5.33333333333333
"3281","Mercer County",21167,"Kentucky","Pre",8.66666666666666
"3282","Mercer County",34021,"New Jersey","Post",4.90476190476191
"3283","Mercer County",34021,"New Jersey","Pre",6.32142857142857
"3284","Mercer County",38057,"North Dakota","Post",-17.1666666666667
"3285","Mercer County",38057,"North Dakota","Pre",-1
"3286","Mercer County",39107,"Ohio","Post",12.5238095238095
"3287","Mercer County",39107,"Ohio","Pre",5.52380952380953
"3288","Mercer County",42085,"Pennsylvania","Post",0.571428571428571
"3289","Mercer County",42085,"Pennsylvania","Pre",0.0714285714285714
"3290","Mercer County",54055,"West Virginia","Post",-9.01547619047619
"3291","Mercer County",54055,"West Virginia","Pre",4.44166666666667
"3292","Meriwether County",13199,"Georgia","Post",3.64285714285714
"3293","Meriwether County",13199,"Georgia","Pre",10.7142857142857
"3294","Merrick County",31121,"Nebraska","Post",-6.25
"3295","Merrick County",31121,"Nebraska","Pre",2.35
"3296","Merrimack County",33013,"New Hampshire","Post",-6.86904761904762
"3297","Merrimack County",33013,"New Hampshire","Pre",3.19047619047619
"3298","Mesa County",8077,"Colorado","Post",12.1428571428571
"3299","Mesa County",8077,"Colorado","Pre",15.5595238095238
"3300","Metcalfe County",21169,"Kentucky","Post",1.3
"3301","Metcalfe County",21169,"Kentucky","Pre",2.75
"3302","Miami County",18103,"Indiana","Post",7.76190476190476
"3303","Miami County",18103,"Indiana","Pre",7.17261904761905
"3304","Miami County",20121,"Kansas","Post",5.74404761904762
"3305","Miami County",20121,"Kansas","Pre",5.1547619047619
"3306","Miami County",39109,"Ohio","Post",5.64642857142857
"3307","Miami County",39109,"Ohio","Pre",4.39285714285714
"3308","Miami-Dade County",12086,"Florida","Post",-1.96428571428571
"3309","Miami-Dade County",12086,"Florida","Pre",-0.571428571428571
"3310","Middlesex County",9007,"Connecticut","Post",6.63095238095239
"3311","Middlesex County",9007,"Connecticut","Pre",7.82142857142858
"3312","Middlesex County",25017,"Massachusetts","Post",-0.964285714285717
"3313","Middlesex County",25017,"Massachusetts","Pre",6.75000000000001
"3314","Middlesex County",34023,"New Jersey","Post",7.42142857142858
"3315","Middlesex County",34023,"New Jersey","Pre",5.49047619047619
"3316","Middlesex County",51119,"Virginia","Post",9.67857142857143
"3317","Middlesex County",51119,"Virginia","Pre",4.89285714285714
"3318","Midland County",26111,"Michigan","Post",2.46785714285714
"3319","Midland County",26111,"Michigan","Pre",3.93928571428571
"3320","Midland County",48329,"Texas","Post",-14.1190476190476
"3321","Midland County",48329,"Texas","Pre",-1.36904761904762
"3322","Mifflin County",42087,"Pennsylvania","Post",5.80952380952381
"3323","Mifflin County",42087,"Pennsylvania","Pre",6.375
"3324","Milam County",48331,"Texas","Post",-14.8571428571429
"3325","Milam County",48331,"Texas","Pre",4.61904761904762
"3326","Millard County",49027,"Utah","Post",50.0555555555556
"3327","Millard County",49027,"Utah","Pre",53.6388888888889
"3328","Mille Lacs County",27095,"Minnesota","Post",0.988095238095234
"3329","Mille Lacs County",27095,"Minnesota","Pre",5.69047619047619
"3330","Miller County",5091,"Arkansas","Post",5.39642857142857
"3331","Miller County",5091,"Arkansas","Pre",8.06785714285714
"3332","Miller County",13201,"Georgia","Post",-27.3125
"3333","Miller County",13201,"Georgia","Pre",-5.75
"3334","Miller County",29131,"Missouri","Post",13.0714285714286
"3335","Miller County",29131,"Missouri","Pre",12.8988095238095
"3336","Mills County",19129,"Iowa","Post",-32.0357142857143
"3337","Mills County",19129,"Iowa","Pre",1.67857142857143
"3338","Milwaukee County",55079,"Wisconsin","Post",0.166666666666671
"3339","Milwaukee County",55079,"Wisconsin","Pre",7.61190476190476
"3340","Mineral County",30061,"Montana","Post",-26.75
"3341","Mineral County",30061,"Montana","Pre",-10
"3342","Mineral County",32021,"Nevada","Pre",-4
"3343","Mineral County",54057,"West Virginia","Post",-5.66666666666667
"3344","Mineral County",54057,"West Virginia","Pre",5.61904761904761
"3345","Mingo County",54059,"West Virginia","Post",-24.4375
"3346","Mingo County",54059,"West Virginia","Pre",-2.4
"3347","Minidoka County",16067,"Idaho","Post",16.2035714285714
"3348","Minidoka County",16067,"Idaho","Pre",17.2892857142857
"3349","Minnehaha County",46099,"South Dakota","Post",-3.24999999999999
"3350","Minnehaha County",46099,"South Dakota","Pre",11.0071428571428
"3351","Missaukee County",26113,"Michigan","Post",3.125
"3352","Missaukee County",26113,"Michigan","Pre",8.04166666666667
"3353","Mississippi County",5093,"Arkansas","Post",6.04285714285714
"3354","Mississippi County",5093,"Arkansas","Pre",7.68214285714286
"3355","Mississippi County",29133,"Missouri","Post",6.41666666666667
"3356","Mississippi County",29133,"Missouri","Pre",13.1547619047619
"3357","Missoula County",30063,"Montana","Post",-1.05952380952381
"3358","Missoula County",30063,"Montana","Pre",8.38095238095238
"3359","Mitchell County",13205,"Georgia","Post",-2.64285714285714
"3360","Mitchell County",13205,"Georgia","Pre",4.23809523809524
"3361","Mitchell County",19131,"Iowa","Post",-26.7083333333333
"3362","Mitchell County",19131,"Iowa","Pre",-4.95
"3363","Mitchell County",20123,"Kansas","Post",-9.125
"3364","Mitchell County",20123,"Kansas","Pre",4.75
"3365","Mitchell County",37121,"North Carolina","Post",9.29761904761905
"3366","Mitchell County",37121,"North Carolina","Pre",6.0595238095238
"3367","Mitchell County",48335,"Texas","Post",-23.2916666666667
"3368","Mitchell County",48335,"Texas","Pre",-13.0178571428571
"3369","Mobile County",1097,"Alabama","Post",5.73809523809523
"3370","Mobile County",1097,"Alabama","Pre",10.6904761904762
"3371","Modoc County",6049,"California","Post",-5.3
"3372","Modoc County",6049,"California","Pre",0.3125
"3373","Moffat County",8081,"Colorado","Post",6.01190476190476
"3374","Moffat County",8081,"Colorado","Pre",4.88095238095238
"3375","Mohave County",4015,"Arizona","Post",1.58333333333333
"3376","Mohave County",4015,"Arizona","Pre",7.8452380952381
"3377","Moniteau County",29135,"Missouri","Post",4.48809523809523
"3378","Moniteau County",29135,"Missouri","Pre",13.3809523809524
"3379","Monmouth County",34025,"New Jersey","Post",6.39285714285715
"3380","Monmouth County",34025,"New Jersey","Pre",7.33571428571429
"3381","Mono County",6051,"California","Post",-10.7261904761905
"3382","Mono County",6051,"California","Pre",-4.89285714285714
"3383","Monona County",19133,"Iowa","Post",-26.5833333333333
"3384","Monona County",19133,"Iowa","Pre",-5.75
"3385","Monongalia County",54061,"West Virginia","Post",-14.1785714285714
"3386","Monongalia County",54061,"West Virginia","Pre",6.44047619047619
"3387","Monroe County",1099,"Alabama","Post",8.26190476190475
"3388","Monroe County",1099,"Alabama","Pre",5.89285714285714
"3389","Monroe County",5095,"Arkansas","Post",12.0952380952381
"3390","Monroe County",5095,"Arkansas","Pre",8.55952380952381
"3391","Monroe County",12087,"Florida","Post",-0.261904761904763
"3392","Monroe County",12087,"Florida","Pre",2.05952380952381
"3393","Monroe County",13207,"Georgia","Post",10.0416666666667
"3394","Monroe County",13207,"Georgia","Pre",7.34642857142857
"3395","Monroe County",17133,"Illinois","Post",7.4702380952381
"3396","Monroe County",17133,"Illinois","Pre",4.54166666666667
"3397","Monroe County",18105,"Indiana","Post",6.07619047619048
"3398","Monroe County",18105,"Indiana","Pre",8.19761904761905
"3399","Monroe County",19135,"Iowa","Post",-25.15
"3400","Monroe County",19135,"Iowa","Pre",1.5
"3401","Monroe County",21171,"Kentucky","Post",11.7857142857143
